"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY","GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY",11,-0.996654405639362,-1.76320053077315,0.000402446289205403,0.819924081301451,0.819924081301451,12,"tags=27%, list=0%, signal=27%","TBX3/ATG14/SNF8"
"HP_MICROPHALLUS","HP_MICROPHALLUS",11,0.996912978505393,1.75384302385941,0.000624156024502107,0.819924081301451,0.819924081301451,2,"tags=9%, list=0%, signal=9%","PLAG1"
"GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION","GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION",10,-0.993717424936476,-1.75081523288798,0.000603061288087523,0.819924081301451,0.819924081301451,10,"tags=20%, list=0%, signal=20%","YME1L1/HUWE1"
"HP_ABSENT_PATELLAR_REFLEXES","HP_ABSENT_PATELLAR_REFLEXES",10,0.996189636846765,1.74581296363755,0.000671883292788138,0.819924081301451,0.819924081301451,5,"tags=10%, list=0%, signal=10%","ERLIN1"
"HP_ABNORMAL_PLACENTAL_SIZE","HP_ABNORMAL_PLACENTAL_SIZE",10,0.995972795201234,1.74543295069441,0.000735871233716898,0.819924081301451,0.819924081301451,2,"tags=10%, list=0%, signal=10%","PLAG1"
"GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",33,-0.98970099457573,-1.7450797588806,0.000160193205933255,0.819924081301451,0.819924081301451,4,"tags=6%, list=0%, signal=6%","FOXH1/STRN3"
"GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY","GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",49,-0.980184322389737,-1.70194603738825,0.000443445596990128,0.819924081301451,0.819924081301451,4,"tags=6%, list=0%, signal=6%","POU4F2/FOXH1/STRN3"
"GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",64,-0.973421178314776,-1.65162426529741,0.000421751077560082,0.819924081301451,0.819924081301451,4,"tags=5%, list=0%, signal=5%","PER1/HDAC6/STRN3"
"GOCC_RECYCLING_ENDOSOME_MEMBRANE","GOCC_RECYCLING_ENDOSOME_MEMBRANE",82,0.97169367386067,1.5101462756527,0.000707513960741295,0.819924081301451,0.819924081301451,1,"tags=1%, list=0%, signal=1%","SORCS2"
"HP_MILD_MICROCEPHALY","HP_MILD_MICROCEPHALY",15,0.99284550230545,1.77260388930338,0.00806520869878294,0.873485955634744,0.873485955634744,2,"tags=7%, list=0%, signal=7%","PLAG1"
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE",15,0.992635792971888,1.77222947900547,0.00836117150434564,0.873485955634744,0.873485955634744,7,"tags=7%, list=0%, signal=7%","POT1"
"GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING","GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING",17,-0.993869368974332,-1.76612912302231,0.00242647995956901,0.873485955634744,0.873485955634744,4,"tags=12%, list=0%, signal=12%","STRN4/STRN3"
"GOBP_AUTOPHAGY_OF_PEROXISOME","GOBP_AUTOPHAGY_OF_PEROXISOME",13,0.990913642638511,1.75946190522808,0.0056663865519234,0.873485955634744,0.873485955634744,25,"tags=8%, list=0%, signal=8%","WIPI2"
"HP_ABDUCENS_PALSY","HP_ABDUCENS_PALSY",12,0.992732439591634,1.75871184882189,0.0026509134122059,0.873485955634744,0.873485955634744,12,"tags=8%, list=0%, signal=8%","MYMK"
"GOCC_CHROMOSOME_TELOMERIC_REPEAT_REGION","GOCC_CHROMOSOME_TELOMERIC_REPEAT_REGION",12,0.992394212447738,1.75811265002286,0.00342949211516651,0.873485955634744,0.873485955634744,7,"tags=8%, list=0%, signal=8%","POT1"
"GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE","GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",13,0.989985357122179,1.75781364554845,0.00707370634290968,0.873485955634744,0.873485955634744,67,"tags=15%, list=1%, signal=15%","HLX/IFNB1"
"GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY","GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY",11,-0.993133964884206,-1.756972451137,0.0023747526736092,0.873485955634744,0.873485955634744,12,"tags=18%, list=0%, signal=18%","PRKD1/ATG14"
"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",13,0.989328594760535,1.75664750118795,0.00870907739116712,0.873485955634744,0.873485955634744,27,"tags=8%, list=0%, signal=8%","DOCK7"
"GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS","GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS",16,0.992110525982866,1.75580489647035,0.00534953530039814,0.873485955634744,0.873485955634744,5,"tags=6%, list=0%, signal=6%","ERLIN1"
"GOBP_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS",12,0.990561224318614,1.75486535214795,0.00801280761841267,0.873485955634744,0.873485955634744,5,"tags=8%, list=0%, signal=8%","ERLIN1"
"GOBP_T_HELPER_2_CELL_DIFFERENTIATION","GOBP_T_HELPER_2_CELL_DIFFERENTIATION",16,0.991236398353161,1.75425789386108,0.00692070478350855,0.873485955634744,0.873485955634744,8,"tags=6%, list=0%, signal=6%","HLX"
"GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION","GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION",16,0.990236546814185,1.75248838917193,0.00834592849079628,0.873485955634744,0.873485955634744,8,"tags=6%, list=0%, signal=6%","HLX"
"GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",11,-0.990522731713764,-1.75235286817419,0.00520359422206873,0.873485955634744,0.873485955634744,10,"tags=18%, list=0%, signal=18%","PCGF5/HUWE1"
"GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME","GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME",24,-0.987860707441593,-1.75228134067907,0.00124449058160242,0.873485955634744,0.873485955634744,8,"tags=8%, list=0%, signal=8%","DHX8/AQR"
"GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS",16,0.989773046042777,1.75166810060262,0.00984966181622074,0.873485955634744,0.873485955634744,5,"tags=6%, list=0%, signal=6%","ERLIN1"
"GOCC_SECONDARY_LYSOSOME","GOCC_SECONDARY_LYSOSOME",16,-0.988725401421888,-1.75067631995844,0.00844201965447756,0.873485955634744,0.873485955634744,9,"tags=12%, list=0%, signal=13%","NCF4/NCF2"
"GOCC_FAR_SIN_STRIPAK_COMPLEX","GOCC_FAR_SIN_STRIPAK_COMPLEX",14,-0.992820304060006,-1.75035053056275,0.00661080739919419,0.873485955634744,0.873485955634744,4,"tags=14%, list=0%, signal=14%","STRN4/STRN3"
"GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION",11,0.994237461670489,1.74913605681486,0.00343128561157832,0.873485955634744,0.873485955634744,8,"tags=9%, list=0%, signal=9%","HLX"
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION","GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION",11,0.993838615207187,1.74843437662578,0.00415315366583731,0.873485955634744,0.873485955634744,12,"tags=9%, list=0%, signal=9%","MYMK"
"GOBP_MULTIVESICULAR_BODY_ORGANIZATION","GOBP_MULTIVESICULAR_BODY_ORGANIZATION",24,-0.985609608224488,-1.74828830894449,0.00260923886032031,0.873485955634744,0.873485955634744,2,"tags=8%, list=0%, signal=8%","CHMP4B/SNF8"
"GOMF_PROTEIN_PHOSPHATASE_2A_BINDING","GOMF_PROTEIN_PHOSPHATASE_2A_BINDING",24,-0.985122205972301,-1.74742374791329,0.00293313952260568,0.873485955634744,0.873485955634744,4,"tags=8%, list=0%, signal=8%","SPHK1/STRN3"
"GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION",11,0.993194732811201,1.74730161110589,0.00537239781327185,0.873485955634744,0.873485955634744,8,"tags=9%, list=0%, signal=9%","HLX"
