gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000016882,SSR2,4816.971101,0.064479758,0.114188039,0.121125418,0.754473573
ENSCAFG00000003556,SUGCT,84.6490392,0.035058045,0.211930768,0.121318192,0.755270658
ENSCAFG00000023435,SOWAHC,315.8888436,0.035594187,0.159960243,0.121360064,0.755270658
ENSCAFG00000008482,JAM2,127.92119,0.037317091,0.25608235,0.12156084,0.756215236
ENSCAFG00000013863,CEMIP,14143.05175,-0.041876131,0.316908593,0.121619057,0.756272575
ENSCAFG00000004673,KHK,145.3263448,-0.040905643,0.133986405,0.12177721,0.756646321
ENSCAFG00000007385,NA,96.1853506,-0.057817173,0.117567635,0.121755848,0.756646321
ENSCAFG00000043314,NA,107.3090875,0.061469892,0.115712026,0.121850039,0.756794168
ENSCAFG00000010258,SIRT4,113.7766177,-0.053030185,0.120080028,0.12191197,0.756874234
ENSCAFG00000018040,NCOR1,5638.459859,-0.066322629,0.112693238,0.122017835,0.757226888
ENSCAFG00000016560,LIPC,173.7378163,0.046157281,0.369625597,0.12211059,0.757497927
ENSCAFG00000001198,PRXL2C,540.3208391,0.048971912,0.122646015,0.122801386,0.757789248
ENSCAFG00000004865,SMARCD3,595.2788769,0.036550044,0.149907356,0.122596235,0.757789248
ENSCAFG00000006065,PRNP,4192.881772,0.041691605,0.131815212,0.122723849,0.757789248
ENSCAFG00000006266,ARHGAP26,368.2061907,-0.035041799,0.163816513,0.122763491,0.757789248
ENSCAFG00000006785,ARHGAP33,934.0134987,-0.047331528,0.124109726,0.122670976,0.757789248
ENSCAFG00000006927,NA,986.9929368,0.058646235,0.117002336,0.122503395,0.757789248
ENSCAFG00000009390,PPP3CC,757.8046963,-0.065900151,0.112881042,0.122460069,0.757789248
ENSCAFG00000009527,RREB1,1605.449298,-0.050994268,0.121144027,0.122882174,0.757789248
ENSCAFG00000015541,GMPPA,940.6447128,0.048612368,0.122910973,0.122909825,0.757789248
ENSCAFG00000016879,FAM161B,178.6036527,0.054817424,0.118983451,0.122347283,0.757789248
ENSCAFG00000016982,DOCK2,3150.73216,-0.051771663,0.120668995,0.122735799,0.757789248
ENSCAFG00000018809,TTC23L,72.45927932,-0.034466224,0.19202385,0.122208431,0.757789248
ENSCAFG00000019360,NA,7738.845894,0.046628965,0.124721194,0.122943066,0.757789248
ENSCAFG00000029098,POFUT2,1325.997958,0.041309857,0.132696339,0.12252588,0.757789248
ENSCAFG00000031195,PEDS1,3260.993168,0.056039933,0.118220217,0.122943131,0.757789248
ENSCAFG00000043654,NA,988.8282778,0.056523679,0.118077848,0.122431954,0.757789248
ENSCAFG00000032265,DERL2,909.2343329,0.050841279,0.1211875,0.12314137,0.758297457
ENSCAFG00000041107,NA,106.9869669,0.041713898,0.131560176,0.123172977,0.758297457
ENSCAFG00000041597,NA,28.17714058,-0.049652282,0.122038139,0.123125542,0.758297457
ENSCAFG00000029786,BDKRB2,476.3351794,0.037686413,0.265503343,0.12323812,0.758395991
ENSCAFG00000009612,IFIT2,8.841747355,-0.035347899,0.226917004,0.123435419,0.758400579
ENSCAFG00000010521,LGR6,619.7136433,0.041030922,0.310087242,0.123390586,0.758400579
ENSCAFG00000011083,NDUFS8,5160.990853,0.054031707,0.119194773,0.123385135,0.758400579
ENSCAFG00000015695,PRKCH,74.84527498,0.034436485,0.174610106,0.123312732,0.758400579
ENSCAFG00000010664,ANO1,408.2399782,0.04061401,0.30514154,0.123523535,0.758562203
ENSCAFG00000031151,NA,72.21767649,-0.055535429,0.118354914,0.123560022,0.758562203
ENSCAFG00000012381,BNIPL,15.38397859,-0.037124956,0.145467109,0.123648906,0.758806052
ENSCAFG00000047610,ADIRF,774.3506993,0.04319047,0.337218797,0.12373986,0.759062403
ENSCAFG00000005170,PAX1,301.4194122,0.045300644,0.363368387,0.124010881,0.759169535
ENSCAFG00000008260,NA,7.128958985,-0.043950633,0.127549484,0.124003897,0.759169535
ENSCAFG00000012655,PDIK1L,96.8598649,-0.041323928,0.131971709,0.123949452,0.759169535
ENSCAFG00000019214,CALML6,50.06494078,0.03834983,0.276453022,0.123966127,0.759169535
ENSCAFG00000031443,EREG,1740.691518,0.038883,0.283796906,0.124023591,0.759169535
ENSCAFG00000045483,NA,11.83316111,0.035190634,0.158994686,0.124052454,0.759169535
ENSCAFG00000001307,DEF6,890.1300237,-0.03472685,0.216810367,0.124565898,0.759449858
ENSCAFG00000001526,IFT27,925.3507425,0.040789167,0.132566186,0.125033179,0.759449858
ENSCAFG00000001752,SYN3,15.51001873,0.035942537,0.242585896,0.125021481,0.759449858
ENSCAFG00000003290,THAP5,1171.829651,0.039258262,0.13640552,0.124956815,0.759449858
ENSCAFG00000005435,NA,510.4556789,0.054478738,0.118772004,0.124252256,0.759449858
ENSCAFG00000005613,SLC4A7,1213.789454,0.044792724,0.126396834,0.12416226,0.759449858
ENSCAFG00000006973,SOX12,492.4351173,0.064507597,0.113291053,0.124553995,0.759449858
ENSCAFG00000008021,RPL7,23746.63659,-0.052807719,0.119718529,0.124199723,0.759449858
ENSCAFG00000008656,MADD,1610.349952,0.049607194,0.121775249,0.12435214,0.759449858
ENSCAFG00000009624,CWF19L1,612.7660916,-0.056459509,0.117708011,0.124415306,0.759449858
ENSCAFG00000010508,NDUFV3,1055.382591,-0.058060789,0.116838132,0.124736803,0.759449858
ENSCAFG00000012416,CTPS2,645.1084874,0.034300547,0.203344247,0.12445715,0.759449858
ENSCAFG00000017298,MAP2K1,2250.660452,-0.062372944,0.11455128,0.124822405,0.759449858
ENSCAFG00000018254,GREB1L,87.59020014,-0.041147602,0.131877495,0.124904193,0.759449858
ENSCAFG00000019202,UBALD1,214.614217,0.046424567,0.1243477,0.124938976,0.759449858
ENSCAFG00000020133,BCAR3,1825.626451,0.034139217,0.176714083,0.124759073,0.759449858
ENSCAFG00000043583,ZNF135,195.190326,-0.03786098,0.141251789,0.124713603,0.759449858
ENSCAFG00000044483,NA,891.0613683,-0.048842531,0.122261977,0.124741856,0.759449858
ENSCAFG00000049659,NA,22.06149131,0.037681912,0.267910942,0.124341766,0.759449858
ENSCAFG00000002069,COL1A2,96320.8975,0.037765196,0.271351312,0.125373217,0.7595073
ENSCAFG00000004692,DCLRE1C,471.0879768,-0.041219536,0.131490513,0.125423562,0.7595073
ENSCAFG00000007663,GLYAT,34.24193169,0.034017968,0.197590402,0.125462244,0.7595073
ENSCAFG00000008657,KATNB1,1207.330906,-0.053538656,0.119047637,0.125416816,0.7595073
ENSCAFG00000009061,SLC8B1,600.6866165,-0.035898953,0.150906332,0.125249509,0.7595073
ENSCAFG00000011217,RBM23,1251.870782,-0.070424958,0.10588533,0.125229514,0.7595073
ENSCAFG00000012339,ATF3,373.325156,0.034631272,0.163405149,0.125261275,0.7595073
ENSCAFG00000013997,SACM1L,943.6887339,-0.058029032,0.116692724,0.125534737,0.7595073
ENSCAFG00000017072,NA,122.4608061,0.034006359,0.18007683,0.125189229,0.7595073
ENSCAFG00000031981,ZAR1L,7.009179181,0.041437456,0.131020191,0.125525104,0.7595073
ENSCAFG00000011149,SNRNP40,1951.556799,-0.044889278,0.125775757,0.125724176,0.760355383
ENSCAFG00000004739,FASTK,1103.434176,-0.058414431,0.116428145,0.125881761,0.760414518
ENSCAFG00000005295,NA,194.0658776,-0.051350985,0.120257086,0.125811794,0.760414518
ENSCAFG00000007693,LPXN,1723.563406,-0.03391929,0.195333992,0.125856993,0.760414518
ENSCAFG00000005761,ARL5A,404.3351764,-0.044628681,0.126015935,0.125945406,0.760501329
ENSCAFG00000000291,NA,36.64622532,-0.045503524,0.124965257,0.126107116,0.760596744
ENSCAFG00000008364,NA,49.96308778,-0.049579336,0.121381527,0.126111098,0.760596744
ENSCAFG00000016094,FARSB,2533.952304,-0.051555177,0.120054797,0.12615833,0.760596744
ENSCAFG00000017250,DENND4A,892.465575,-0.04017386,0.133438483,0.126033631,0.760596744
ENSCAFG00000013143,PCSK7,3070.142272,0.050450759,0.120739497,0.126277313,0.761016812
ENSCAFG00000001429,SLC16A8,6.085750683,0.034197495,0.167463758,0.126402954,0.761476656
ENSCAFG00000009859,GPRIN3,29.37274382,-0.033966459,0.172783067,0.126465733,0.761557598
ENSCAFG00000004795,MTRF1,184.0184994,0.056105254,0.117456504,0.126577631,0.76163346
ENSCAFG00000009673,NA,208.7359051,-0.060439417,0.115205675,0.126712573,0.76163346
ENSCAFG00000010241,PXN,2951.349844,0.043475122,0.127243113,0.12672507,0.76163346
ENSCAFG00000020088,LCN2,3.051533538,0.037232773,0.266629267,0.126696615,0.76163346
ENSCAFG00000030679,NA,43.61573109,-0.041571372,0.130320585,0.126554972,0.76163346
ENSCAFG00000047133,NA,34.24770244,0.033984987,0.170791515,0.126786774,0.761707695
ENSCAFG00000003232,KIAA0895,376.313711,0.036338112,0.146300873,0.126895995,0.761770824
ENSCAFG00000046116,H1-0,1173.946278,0.035973351,0.148427425,0.126880718,0.761770824
ENSCAFG00000014647,CRTC1,753.516212,0.063353342,0.113405187,0.127114703,0.762787064
ENSCAFG00000000711,ALG12,1838.061209,0.056836328,0.116919004,0.127417296,0.763106106
ENSCAFG00000003044,SCRN1,955.3511414,0.033581621,0.188052816,0.127592564,0.763106106
ENSCAFG00000006407,DDRGK1,1924.495952,0.051473871,0.119797416,0.12760783,0.763106106
ENSCAFG00000009389,NISCH,2415.785983,0.050578436,0.120384415,0.1275095,0.763106106
ENSCAFG00000011519,LRIT3,4.700152256,0.035696141,0.149706974,0.127300043,0.763106106
ENSCAFG00000012013,ANPEP,1506.061456,0.041871659,0.32891662,0.127612837,0.763106106
ENSCAFG00000033975,NA,9.391676667,0.034026512,0.208887879,0.12727199,0.763106106
ENSCAFG00000041063,NA,5.330075398,0.035294651,0.152174254,0.127612859,0.763106106
ENSCAFG00000043267,NA,408.5846905,0.034083029,0.166537267,0.127373685,0.763106106
ENSCAFG00000001833,ABCB4,243.8242791,0.035831988,0.247733731,0.127804567,0.763365202
ENSCAFG00000002196,MCM3,5860.104461,-0.058367915,0.11606369,0.127802131,0.763365202
ENSCAFG00000002346,MFSD14B,1515.850692,0.056095587,0.11723311,0.127735234,0.763365202
ENSCAFG00000008481,VPS29,1419.374813,-0.064305157,0.112536427,0.127929493,0.763815783
ENSCAFG00000000626,NA,89.93683824,-0.038006739,0.138290536,0.128028947,0.763936345
ENSCAFG00000003557,KIAA0319L,1924.857335,0.062550565,0.113682962,0.1280807,0.763936345
ENSCAFG00000017542,S100A13,165.6395444,0.034049817,0.164975895,0.128098177,0.763936345
ENSCAFG00000007160,ZC3H6,332.6533751,-0.059472787,0.115414154,0.128170558,0.764072769
ENSCAFG00000002797,KLF4,686.9808654,0.03330691,0.184839166,0.129353809,0.764231683
ENSCAFG00000002995,TAX1BP1,5248.643937,0.041748103,0.128941505,0.129193221,0.764231683
ENSCAFG00000003065,SLC35A1,1260.722966,0.036031819,0.146436588,0.128399345,0.764231683
ENSCAFG00000003361,SNRPG,93.87849905,-0.06064541,0.114752367,0.128298841,0.764231683
ENSCAFG00000003952,PRKAR2B,855.8287793,-0.044466553,0.12525194,0.129018007,0.764231683
ENSCAFG00000004972,OXSR1,1372.993186,-0.053313502,0.118387917,0.129314983,0.764231683
ENSCAFG00000005071,CLN5,1368.908219,0.06055773,0.114706091,0.128739113,0.764231683
ENSCAFG00000009016,NA,454.4645999,-0.052386121,0.118994545,0.128881719,0.764231683
ENSCAFG00000009508,PHF7,14.85760349,0.035622978,0.147648115,0.129484452,0.764231683
ENSCAFG00000010876,TET2,1136.644331,-0.040294609,0.131686903,0.129076668,0.764231683
ENSCAFG00000012420,MTMR3,1232.35127,-0.061283687,0.114222362,0.129057658,0.764231683
ENSCAFG00000013541,MYPN,9.468270149,0.033741871,0.209194366,0.129238674,0.764231683
ENSCAFG00000015760,C6H7orf26,2105.759265,0.066430176,0.110179678,0.129529528,0.764231683
ENSCAFG00000015888,INCENP,9439.783206,0.053831446,0.118310794,0.128277373,0.764231683
ENSCAFG00000016510,CACNB1,98.87749672,-0.038657083,0.135814299,0.128786063,0.764231683
ENSCAFG00000016949,ALOXE3,92.56314357,0.033563476,0.201072154,0.128892711,0.764231683
ENSCAFG00000017458,EML5,83.44323326,-0.039172884,0.297700076,0.129005485,0.764231683
ENSCAFG00000017473,CLN6,956.7367931,-0.047577504,0.122319929,0.128649864,0.764231683
ENSCAFG00000018042,SNX33,971.4427389,0.033904738,0.163782648,0.129410237,0.764231683
ENSCAFG00000018882,PABIR2,1642.688876,-0.052782338,0.1186392,0.129534151,0.764231683
ENSCAFG00000019467,RNF208,6.562505112,-0.034460904,0.156944882,0.129309186,0.764231683
ENSCAFG00000030126,CRH,15.83285255,-0.040981029,0.130573652,0.128517524,0.764231683
ENSCAFG00000031667,ADH4,206.014347,0.034182688,0.220677564,0.129248622,0.764231683
ENSCAFG00000045378,NA,60.01078947,0.0338323,0.209863452,0.128779612,0.764231683
ENSCAFG00000047816,NA,5.588046351,0.035050996,0.152890737,0.1284709,0.764231683
ENSCAFG00000048222,NA,7.161492573,0.033627238,0.172593994,0.128586259,0.764231683
ENSCAFG00000049593,NA,31.12928168,0.03904002,0.134704443,0.128902792,0.764231683
ENSCAFG00000003875,PLK4,837.736345,-0.049885587,0.12035601,0.129758153,0.764474228
ENSCAFG00000010535,TRMT10A,394.5334121,-0.060787542,0.114374041,0.129669879,0.764474228
ENSCAFG00000019238,MMP23,15.11091735,-0.033821896,0.164153718,0.129773388,0.764474228
ENSCAFG00000030275,ZNF140,116.3683504,-0.049324397,0.12073582,0.1297715,0.764474228
ENSCAFG00000000722,ADAMTS19,6.30356594,0.037934214,0.283104043,0.129908874,0.764705767
ENSCAFG00000008077,STAU2,1264.360992,-0.052057559,0.118977107,0.129911787,0.764705767
ENSCAFG00000013731,MIPOL1,683.2270664,0.056621099,0.116522136,0.130000072,0.764893434
ENSCAFG00000032668,SPOCK1,182.3652655,0.042719858,0.344210341,0.130042787,0.764893434
ENSCAFG00000001981,SLC29A1,3355.855188,0.036024078,0.144638485,0.130272208,0.765730873
ENSCAFG00000018727,RAB31,1490.324487,0.04214199,0.127909543,0.13028439,0.765730873
ENSCAFG00000002667,NA,18.93138632,-0.049043152,0.120791048,0.130417406,0.765794685
ENSCAFG00000002999,ZMPSTE24,2106.824616,-0.058130453,0.115668551,0.1303845,0.765794685
ENSCAFG00000006776,CIAO1,1077.053937,-0.060445042,0.114401488,0.130444099,0.765794685
ENSCAFG00000007452,DDX55,885.4235622,-0.060465174,0.114375367,0.130511757,0.765861063
ENSCAFG00000019866,CDT1,1787.265376,-0.050171199,0.11999029,0.130596235,0.765861063
ENSCAFG00000020725,NA,19.96535855,0.035819865,0.254077753,0.130604271,0.765861063
ENSCAFG00000002809,HMGN3,2006.390093,-0.042044861,0.127910355,0.130692187,0.765909582
ENSCAFG00000004349,NA,154.0136947,-0.05444776,0.117507956,0.130711795,0.765909582
ENSCAFG00000014610,RND2,29.00785737,-0.034665942,0.235420487,0.130922633,0.766853861
ENSCAFG00000000441,CNOT2,2380.952363,-0.039945876,0.13146486,0.131154406,0.766856268
ENSCAFG00000011711,GMEB1,428.6000001,-0.043449282,0.125790299,0.131241589,0.766856268
ENSCAFG00000013964,VPS51,1489.742009,0.064617849,0.111344279,0.131270847,0.766856268
ENSCAFG00000017477,ZKSCAN2,363.6037196,0.039331467,0.132869534,0.131043734,0.766856268
ENSCAFG00000020872,NA,5.454474064,-0.034542106,0.153338371,0.131082474,0.766856268
ENSCAFG00000026033,NA,8.936580652,-0.037896183,0.136635275,0.131155725,0.766856268
ENSCAFG00000037184,NA,93.83984761,-0.036739065,0.269063645,0.131186272,0.766856268
ENSCAFG00000000308,CTDSP2,2561.84561,-0.041604198,0.128299534,0.131508645,0.767282741
ENSCAFG00000014066,NA,107.962485,0.043242032,0.125960446,0.131531939,0.767282741
ENSCAFG00000015925,CCPG1,1080.247157,-0.03963963,0.13199928,0.131411878,0.767282741
ENSCAFG00000030120,CSPG4,4794.292234,0.036689998,0.269096749,0.131542707,0.767282741
ENSCAFG00000015634,SLC2A9,267.2740503,0.03963475,0.308674508,0.131610605,0.767370447
ENSCAFG00000019633,NOTCH1,702.0754178,0.033059453,0.196584066,0.131657182,0.767370447
ENSCAFG00000006923,ANO4,721.6975319,0.0364753,0.266478128,0.131776597,0.76748679
ENSCAFG00000015576,FKBP4,10637.68998,-0.05080228,0.119352045,0.131765808,0.76748679
ENSCAFG00000005587,ESF1,1042.314721,0.062234183,0.112891924,0.132226082,0.768160161
ENSCAFG00000007547,DYNLRB1,4424.667774,0.066257321,0.109348905,0.132284057,0.768160161
ENSCAFG00000008022,CFAP251,47.05335973,0.053789299,0.117572026,0.132198474,0.768160161
ENSCAFG00000010082,CDK18,401.4519905,0.03290026,0.191667979,0.132255039,0.768160161
ENSCAFG00000012155,LPGAT1,1222.590217,0.047372451,0.121666656,0.132088358,0.768160161
ENSCAFG00000017320,UTP18,1503.837644,-0.06846241,0.105512155,0.132284484,0.768160161
ENSCAFG00000018636,DENND1C,620.1961806,-0.041082178,0.327925882,0.132130754,0.768160161
ENSCAFG00000020852,NA,11.51947193,-0.037759936,0.136363458,0.132290379,0.768160161
ENSCAFG00000000540,NA,102.084864,-0.060839486,0.11374408,0.132385856,0.768316613
ENSCAFG00000019943,CRISPLD2,79.1627524,0.037647854,0.284189376,0.132416884,0.768316613
ENSCAFG00000012018,P4HTM,360.0180698,0.033777588,0.158568525,0.132510838,0.76857282
ENSCAFG00000000513,ATP6V1G2,12.50392289,-0.033113303,0.168904271,0.132684147,0.768963825
ENSCAFG00000002758,SLC44A1,1376.583317,0.045683753,0.122893393,0.133017968,0.768963825
ENSCAFG00000004255,COPG1,9750.598266,0.049840471,0.119751988,0.132772981,0.768963825
ENSCAFG00000006804,PRICKLE2,6016.863843,-0.057048631,0.115727828,0.132952555,0.768963825
ENSCAFG00000007077,CSAD,72.6269382,0.055401362,0.11663867,0.132660193,0.768963825
ENSCAFG00000009450,BTG2,144.4994626,0.03680415,0.139080015,0.13301447,0.768963825
ENSCAFG00000012919,CDC25A,831.2175919,-0.052209197,0.118314176,0.132841179,0.768963825
ENSCAFG00000017205,NUDCD2,683.6666223,-0.063859169,0.111522964,0.132855652,0.768963825
ENSCAFG00000018248,PRPSAP2,701.6106504,-0.043937799,0.124677898,0.133026656,0.768963825
ENSCAFG00000008227,MORN3,56.19259193,-0.033425195,0.161884621,0.133123063,0.769233007
ENSCAFG00000001130,ITPR3,3123.528639,0.03455935,0.149866969,0.133593841,0.769745145
ENSCAFG00000012908,THEM4,1862.506853,-0.039448706,0.131431578,0.13355158,0.769745145
ENSCAFG00000014681,MSANTD1,9.091428107,-0.033011265,0.205314265,0.133433244,0.769745145
ENSCAFG00000016601,MLLT6,1802.201544,-0.057991879,0.11512969,0.133459345,0.769745145
ENSCAFG00000017112,SPG21,877.4177528,-0.045976007,0.122496492,0.133545671,0.769745145
ENSCAFG00000017706,OTOA,13.8477717,0.032703413,0.182884336,0.133386916,0.769745145
ENSCAFG00000018077,RCN2,1435.476943,0.048417706,0.120572397,0.13346203,0.769745145
ENSCAFG00000019158,EEF2,96335.86771,-0.063663732,0.111471019,0.133610681,0.769745145
ENSCAFG00000019206,ZYG11A,49.59477385,-0.033689682,0.223938978,0.133716943,0.769809659
ENSCAFG00000030268,GPBAR1,26.15416852,0.034351037,0.236897295,0.133721634,0.769809659
ENSCAFG00000002626,PPP1R12C,2241.322513,0.059990973,0.113928562,0.133859292,0.770314808
ENSCAFG00000002162,MAP4K4,9924.722384,0.041758073,0.127133368,0.134143295,0.771373926
ENSCAFG00000017539,LDLR,6615.600543,0.038059707,0.134483459,0.134095607,0.771373926
ENSCAFG00000043298,NA,7.797868813,0.03265647,0.195325668,0.134281725,0.771618892
ENSCAFG00000044806,NA,155.0564148,-0.060373454,0.11360652,0.134285885,0.771618892
ENSCAFG00000003596,ZMYM1,629.026406,0.053129658,0.117487062,0.134519781,0.772667219
ENSCAFG00000017105,PIF1,520.8530543,-0.042356498,0.126157199,0.134568452,0.772667219
ENSCAFG00000018946,TICAM1,1388.308219,0.053262461,0.117394956,0.134628518,0.772724634
ENSCAFG00000017033,EME1,548.142457,-0.048160738,0.120482002,0.13474194,0.773088139
ENSCAFG00000023821,CYP2F1,7.170809208,0.032490137,0.187975832,0.134859006,0.773472276
ENSCAFG00000009772,THYN1,1088.350281,0.041790294,0.126819956,0.134940382,0.773651509
ENSCAFG00000016041,PAX3,225.893438,-0.042319402,0.349073555,0.135015225,0.77379316
ENSCAFG00000014089,GJC1,402.6269166,0.034139284,0.151128461,0.135074498,0.773845507
ENSCAFG00000004677,AKAP11,1377.993675,0.043532489,0.124523325,0.135188935,0.774213739
ENSCAFG00000001985,NFKBIE,342.916187,-0.032417632,0.182700812,0.135335676,0.774348619
ENSCAFG00000006032,ABHD13,291.5532498,0.058301213,0.114574968,0.135391902,0.774348619
ENSCAFG00000006091,KITLG,734.4765716,0.032457431,0.194832029,0.135620995,0.774348619
ENSCAFG00000012855,RAB1B,4150.941415,0.060277124,0.113415355,0.135422381,0.774348619
ENSCAFG00000017512,NOX5,6.804390413,0.03403486,0.151401115,0.135492991,0.774348619
ENSCAFG00000037352,NA,8.545451219,-0.033296485,0.22103297,0.135597125,0.774348619
ENSCAFG00000042449,NA,160.6455616,0.047344248,0.120902537,0.135581757,0.774348619
ENSCAFG00000043372,NA,14.91522419,-0.034794377,0.146091678,0.135664032,0.774348619
ENSCAFG00000044000,H2BC14,5.192279072,0.032537495,0.174067255,0.13534494,0.774348619
ENSCAFG00000007778,BIN2,1922.937725,-0.045089498,0.38689824,0.13571724,0.774365943
ENSCAFG00000001895,PTAR1,203.4251972,0.054678041,0.116411052,0.13587828,0.774998291
ENSCAFG00000031331,OCIAD2,799.0750069,0.035372431,0.25875989,0.135949141,0.775116013
ENSCAFG00000016514,NA,180.4579295,0.032820647,0.164145854,0.136075384,0.775263004
ENSCAFG00000029986,H4C9,6.197294233,0.032705534,0.166387047,0.13605951,0.775263004
ENSCAFG00000002788,TRA2A,1233.338321,-0.050529504,0.118587471,0.136488615,0.775880382
ENSCAFG00000009334,OLFML3,4418.928403,0.032505752,0.20362969,0.136690262,0.775880382
ENSCAFG00000009491,NRN1,85.48357676,-0.036766343,0.279662393,0.136315201,0.775880382
ENSCAFG00000010351,TFF1,28.74747133,0.038180967,0.298766753,0.136343086,0.775880382
ENSCAFG00000012187,NLRX1,2684.848016,0.052736692,0.117305241,0.136638698,0.775880382
ENSCAFG00000013114,RGSL1,6.027509322,0.0322567,0.18773691,0.136477531,0.775880382
ENSCAFG00000013474,FAM89B,1199.75917,0.043756373,0.123838841,0.136784419,0.775880382
ENSCAFG00000014765,CCDC56,587.0423472,-0.056587908,0.115223417,0.136837268,0.775880382
ENSCAFG00000017349,STXBP4,253.707252,0.04240903,0.125537302,0.136353615,0.775880382
ENSCAFG00000018205,TMEM241,193.6192406,0.053755837,0.116772671,0.136555927,0.775880382
ENSCAFG00000023117,NFIA,398.0794701,-0.04535941,0.122260392,0.1368067,0.775880382
ENSCAFG00000029298,GGTA1,5518.204668,0.043326322,0.124344344,0.136667122,0.775880382
ENSCAFG00000032458,ATP5IF1,2284.531417,-0.067965382,0.097826547,0.136625198,0.775880382
ENSCAFG00000004290,SAP130,1093.704279,-0.0583153,0.114254117,0.13694463,0.776019291
ENSCAFG00000006678,ERI1,293.2379367,0.053480783,0.116838448,0.136994574,0.776019291
ENSCAFG00000047735,NA,12.99826656,0.03483414,0.144582499,0.137012606,0.776019291
ENSCAFG00000000851,IRF1,715.0774079,-0.043281242,0.124275282,0.137101736,0.776165534
ENSCAFG00000014029,IL1RAP,556.1958722,0.03517731,0.142740051,0.137139005,0.776165534
ENSCAFG00000011513,ABLIM1,1344.483059,-0.032255923,0.174086478,0.137246501,0.776489184
ENSCAFG00000018590,VAV1,876.9978982,-0.038022858,0.298454327,0.13729828,0.776497492
ENSCAFG00000003501,FAM3C,2039.595635,0.039246278,0.130166952,0.137473619,0.777204338
ENSCAFG00000001370,DNAL4,286.5483439,0.055760296,0.115482977,0.137797136,0.777324925
ENSCAFG00000002248,ARL9,142.2238144,-0.032479507,0.207244878,0.137675628,0.777324925
ENSCAFG00000019703,RHBDF1,1512.524968,0.035190122,0.142190387,0.137735166,0.777324925
ENSCAFG00000031603,ZGLP1,3.48840936,0.032154542,0.176607479,0.137590566,0.777324925
ENSCAFG00000047603,NA,26.82845114,-0.055304467,0.115726963,0.137784783,0.777324925
ENSCAFG00000049444,NA,6.092550474,0.034092556,0.241791136,0.137638756,0.777324925
ENSCAFG00000011667,ETNK1,664.6971665,0.052331595,0.117282547,0.137963771,0.777488446
ENSCAFG00000017388,SMAD3,1185.613187,0.032041662,0.190004558,0.138128374,0.777488446
ENSCAFG00000018032,KNOP1,796.9479559,-0.054888175,0.115899976,0.1380396,0.777488446
ENSCAFG00000018890,TXNDC11,2009.1769,0.054961819,0.115868601,0.137998573,0.777488446
ENSCAFG00000023139,NFE2L1,5719.656414,0.050680674,0.118196119,0.138079917,0.777488446
ENSCAFG00000025115,NA,329.5083914,-0.032123526,0.195675208,0.138116096,0.777488446
ENSCAFG00000019117,MRM3,609.3915315,-0.056888804,0.114768851,0.138359567,0.778505856
ENSCAFG00000012298,FES,2166.787194,-0.041610914,0.34674615,0.138450085,0.778707232
ENSCAFG00000016121,SYT7,117.2870725,0.037173874,0.289433354,0.138546004,0.778707232
ENSCAFG00000041020,CHMP4A,1153.604244,-0.062200027,0.11131714,0.138546719,0.778707232
ENSCAFG00000031973,BBC3,124.5217487,0.034401719,0.14547528,0.138606563,0.77875999
ENSCAFG00000005158,UBE3C,1740.729702,0.056060524,0.115054046,0.139225724,0.778789553
ENSCAFG00000005854,PPFIA2,26.58793349,-0.032590123,0.215832885,0.139181769,0.778789553
ENSCAFG00000009284,F2R,655.0249764,0.034155657,0.146739951,0.138803539,0.778789553
ENSCAFG00000013049,EGR2,151.3074208,0.033362154,0.231202981,0.138749601,0.778789553
ENSCAFG00000014056,MID1IP1,1195.141575,0.038272509,0.131581075,0.138968111,0.778789553
ENSCAFG00000014992,FMO3,4.478910177,0.03416712,0.245928659,0.138909355,0.778789553
ENSCAFG00000015578,RTN1,159.6961215,0.035991487,0.274331011,0.139212853,0.778789553
ENSCAFG00000016784,DFFA,1331.425403,-0.048711519,0.119184769,0.139267796,0.778789553
ENSCAFG00000017842,STOML1,620.614468,-0.052786334,0.116806384,0.139214765,0.778789553
ENSCAFG00000030883,NME6,172.2457809,-0.061642786,0.111661677,0.138906916,0.778789553
ENSCAFG00000031033,EMP1,5736.406766,0.037374876,0.133739819,0.139034955,0.778789553
ENSCAFG00000044228,NA,37.63270633,0.048895289,0.1191486,0.138840995,0.778789553
ENSCAFG00000047744,MFF,2131.275127,-0.063119534,0.11040892,0.13894765,0.778789553
ENSCAFG00000016955,KAT7,581.9882818,-0.066801267,0.104527819,0.139430417,0.779416533
ENSCAFG00000001699,OSTF1,2190.438488,-0.043024777,0.123902503,0.139538362,0.779737535
ENSCAFG00000042873,NA,4.471396307,0.031819474,0.179216665,0.139690554,0.780305468
ENSCAFG00000049584,NA,3.389302928,0.034803532,0.142300889,0.139840795,0.780862095
ENSCAFG00000010527,RBBP4,4569.13351,-0.053230989,0.116436515,0.13993345,0.781096877
ENSCAFG00000014013,LIMD1,1275.739859,0.046464816,0.120623729,0.140005829,0.781218352
ENSCAFG00000000162,MEX3C,1128.023535,0.048257758,0.119323902,0.14008776,0.781221647
ENSCAFG00000004548,NA,195.5994754,0.039733197,0.128260922,0.140107653,0.781221647
ENSCAFG00000001943,CBWD1,3420.938718,-0.042026389,0.124870688,0.140270945,0.781246578
