"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN","GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN",107,0.977263380861245,1.50846498289767,3.9153185935134e-06,0.00997035879838188,0.00974708260385179,59,"tags=7%, list=0%, signal=8%","BPI/STAB1/IL1R2/S100P/CD163/ADAM8/MYO1F/ALOX5AP"
"GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP","GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP",173,0.967749806123585,1.48240892117797,2.18148766839124e-06,0.00997035879838188,0.00974708260385179,9,"tags=2%, list=0%, signal=2%","STAB1/IL1R2/CD163"
"GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP","GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP",161,0.965676721718904,1.4787055145846,7.80289533731295e-06,0.0132467153176449,0.0129500684019264,135,"tags=6%, list=1%, signal=6%","CCL7/STAB1/ANPEP/CD163/DNM1/SERPINB2/OASL/CD83/IL1B/CXCL8"
"GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP","GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP",148,0.964730333365147,1.46729453095013,2.91792159662452e-05,0.0371524367290217,0.0363204451369315,213,"tags=14%, list=2%, signal=13%","CSF1R/ANPEP/CD163/MGST1/PTPN6/IGSF6/ZNF385A/SLC11A1/SLC43A2/IRF5/MAFB/CYBB/FCGRT/ALAS1/SLC37A2/NCF2/ATP6V0B/HMOX1/ALDH3B1/PTAFR"
"GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN","GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN",119,0.969537110710614,1.49108985216806,8.09229699760225e-05,0.063514688092907,0.0620923402977152,135,"tags=7%, list=1%, signal=7%","BPI/STAB1/CTSS/S100P/CD163/CYBB/LCN2/CXCL8"
"GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP","GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP",156,0.961243266116589,1.47531782266571,8.72968420676123e-05,0.063514688092907,0.0620923402977152,142,"tags=4%, list=1%, signal=4%","IL1R2/S100P/CD163/ALOX5AP/ITGB7/ALAS1"
"GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_UP","GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_UP",165,0.955945319988664,1.46133406219039,6.87647703381774e-05,0.063514688092907,0.0620923402977152,68,"tags=2%, list=1%, signal=2%","CSF1R/IL1R2/PYCARD/KCTD12"
"NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_3DY_POSITIVE","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_3DY_POSITIVE",305,0.931549859877398,1.47784092813878,0.000137129902142154,0.069840259160999,0.0682762565402514,312,"tags=7%, list=3%, signal=7%","CSF1R/ANPEP/PYCARD/SLC8A1/PTPN6/SLC11A1/POU2F2/PLXNC1/PIK3AP1/EFHD2/PRRG4/NCF2/DRAM1/PTAFR/EEFSEC/LAT2/DFFA/TCIRG1/GRN/ARPC1B/ATP6AP1"
"GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN","GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN",156,0.960155806927697,1.47364878842709,0.000118604968603606,0.069840259160999,0.0682762565402514,172,"tags=8%, list=1%, signal=8%","CSF1R/ANPEP/CD163/MGST1/PTPN6/IGSF6/ZNF385A/SLC11A1/KCTD12/IRF5/CYBB/ALAS1/NCF2"
"GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN","GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN",174,0.953150084868128,1.45986977195782,0.000134381892117763,0.069840259160999,0.0682762565402514,133,"tags=6%, list=1%, signal=6%","CSF1R/STAB1/MYO1F/ACP5/PLXNC1/NAGPA/HNMT/GAS7/NAGLU/CTSA/FCGRT"
"GSE40274_CTRL_VS_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",110,0.967791198290427,1.50036841415632,0.000191012616945975,0.070975154979341,0.0693857375039596,51,"tags=6%, list=0%, signal=6%","ANPEP/PYCARD/CASS4/MYO1F/STING1/SLC8A1/CIITA"
"GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN","GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN",160,0.95407972125312,1.46534108816611,0.000211904341847334,0.070975154979341,0.0693857375039596,161,"tags=6%, list=1%, signal=6%","ANPEP/IL1R2/PYCARD/ACKR3/SERPINB2/CFP/LIPG/CD274/NAB2"
"GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_UP","GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_UP",139,0.956613311568212,1.46337015092412,0.000218921552794673,0.070975154979341,0.0693857375039596,146,"tags=9%, list=1%, signal=9%","CSF1R/STAB1/MYO1F/KCNH1/CLEC4D/ACP5/IRF5/POU2F2/CYBB/NAGLU/EEPD1/EGR2"
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN","GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN",161,0.952784890962916,1.45896472472892,0.000154967851687411,0.070975154979341,0.0693857375039596,147,"tags=6%, list=1%, signal=6%","IL1R2/CD163/PYCARD/CASS4/RAB7B/ACP5/TNFRSF11A/ADAP2/EEPD1/SLC37A2"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP",142,0.95794673371427,1.45597820921517,0.000227761384854287,0.070975154979341,0.0693857375039596,125,"tags=4%, list=1%, signal=4%","CSF1R/CTSS/IL1R2/IRF6/PLXNC1/LPL"
