"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN","LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN",960,-0.814370161281252,-1.89706717424759,9.1189979493899e-19,5.11758164919761e-15,4.9444166776113e-15,261,"tags=9%, list=2%, signal=10%","CHN2/BMP6/ST8SIA4/RIPOR2/RCSD1/MAN1A1/CD38/MMP1/ARHGAP30/LGALS9/CCND2/TLR6/CLIC2/SPP1/SLC9A9/FAP/RGS2/TNFRSF1B/OGFRL1/SH2D3C/DOCK8/HLX/PTPRE/BCL2A1/ELOVL2/SAMD9L/EGR3/SLC2A3/PLXNC1/HOPX/FCMR/IFFO1/ELMO1/CYTIP/ENPP2/SLC16A2/TNFRSF8/PDE1B/DERL3/DOCK11/TMEM176B/PLCL1/ARRDC3/ADAP2/PIK3R5/PTGS2/LPAR6/RASSF2/STAB1/NCF2/CD274/DOK2/IL7/POU2F2/LRRC25/TLR1/MARCHF1/RGS4/C5AR1/IL10RA/KCTD12/ESAM/STING1/CD68/SELPLG/IL1B/GMFG/IGSF6/KLRG1/TNFRSF11A/SIGLEC1/PIK3AP1/CORO1A/FAM78A/LAT2/NCKAP1L/LSP1/MYO1F/FYB1/IRAG2/FERMT3/LCP2/IL16/MFNG/CD163/FCGR1A/CTSS/LCP1/CSF1R/LAPTM5"
"CHEN_METABOLIC_SYNDROM_NETWORK","CHEN_METABOLIC_SYNDROM_NETWORK",878,-0.819952113307971,-1.90477539763349,4.3156654621232e-18,1.21097572867177e-14,1.16999962081035e-14,302,"tags=8%, list=3%, signal=8%","ATP6V1C1/PLAC8/HTRA2/TONSL/EPB41/GALNS/UNC93B1/ST8SIA4/CD38/TMEM229B/SLAMF9/SLC9A9/RGS2/PLEKHO1/DOCK8/PTPRE/BCL2A1/ARID3A/COTL1/SPSB2/PLXNC1/CYTIP/SMC1B/PPM1J/DOCK11/ADAP2/VAV1/SEMA4D/STAB1/NCF2/PTPN6/RASGEF1B/CD274/FES/DOK2/ENTPD1/RGS14/ARHGAP4/IL1RL1/CLEC4D/LRRC25/SLC8A1/IL10RA/SLC7A8/DENND1C/IL18BP/CD68/GMFG/THEMIS2/IGSF6/IRF5/PIK3AP1/DOK3/CORO1A/LAT2/NCKAP1L/CD37/MYO1F/IRAG2/FERMT3/LCP2/CFP/FCGR1A/CTSS/LCP1/CSF1R/LAPTM5"
"WALLACE_PROSTATE_CANCER_RACE_UP","WALLACE_PROSTATE_CANCER_RACE_UP",151,-0.932507735069825,-1.96747356300302,2.46704204991625e-13,4.61501332804334e-10,4.45885389442759e-10,291,"tags=17%, list=2%, signal=16%","PLAC8/IFI44L/MAP4K1/CLIC2/BCL2A1/ELOVL2/CXCR4/COTL1/FCMR/CYTIP/PLCL1/C5AR1/IL10RA/GMFG/THEMIS2/CORO1A/NCKAP1L/CD37/LSP1/IL1R2/FYB1/LCP2/IL16/CTSS/LAPTM5"
"LENAOUR_DENDRITIC_CELL_MATURATION_DN","LENAOUR_DENDRITIC_CELL_MATURATION_DN",87,-0.928090281082557,-1.91975257650835,6.37183410693185e-08,8.62621077401172e-05,8.33432338540241e-05,203,"tags=15%, list=2%, signal=15%","TNFRSF1B/CYTIP/STAB1/IL6R/TLR1/C5AR1/IL1B/CORO1A/CD37/IL1R2/FYB1/CD163/CSF1R"
"RODWELL_AGING_KIDNEY_UP","RODWELL_AGING_KIDNEY_UP",328,-0.834113581215965,-1.84324555583745,7.68550496615442e-08,8.62621077401172e-05,8.33432338540241e-05,258,"tags=9%, list=2%, signal=9%","ST8SIA4/CD38/ARHGAP30/CCND2/CMTM7/NR2F1/PLEKHO1/PTPRE/BCL2A1/CXCR4/SAMD9L/DOCK11/STAB1/PTPN6/MARCHF1/HAVCR1/IL10RA/STING1/SELPLG/GMFG/THEMIS2/DOK3/CORO1A/MYO1F/FYB1/LCP2/CSF1R/LAPTM5"
"MCLACHLAN_DENTAL_CARIES_UP","MCLACHLAN_DENTAL_CARIES_UP",126,-0.9047065575515,-1.90226506542696,2.12090389410629e-07,0.000192814657693792,0.000186290336830987,239,"tags=19%, list=2%, signal=19%","MMP1/SPP1/RGS2/TNFRSF1B/BCL2A1/CXCR4/SLC2A3/CYTIP/PTGS2/STAB1/NCF2/C5AR1/IL10RA/IL1B/CORO1A/CD37/LSP1/FYB1/LCP2/CD163/CTSS/LCP1/CSF1R/LAPTM5"
"JIANG_MELANOMA_TRM8_CD4","JIANG_MELANOMA_TRM8_CD4",299,-0.831711739012794,-1.83029586680294,2.40502958634452e-07,0.000192814657693792,0.000186290336830987,245,"tags=7%, list=2%, signal=7%","SPOCK2/PABPC1/CCND2/ZFP36L1/RGS2/M6PR/CXCR4/SLC2A3/DENND2D/CYTIP/RGS14/EML4/TRAF3IP3/IL10RA/STING1/SELPLG/GMFG/CORO1A/FYB1/LCP2/LCP1/LAPTM5"
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP","ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP",71,-0.934673416163504,-1.90992732923745,4.32760005274308e-07,0.000303581143699927,0.000293308787785258,224,"tags=17%, list=2%, signal=17%","TLR6/BCL2A1/CYTIP/IL18BP/CD68/SELPLG/LCP2/CFP/FCGR1A/CTSS/CSF1R/LAPTM5"
"MULLIGHAN_MLL_SIGNATURE_1_UP","MULLIGHAN_MLL_SIGNATURE_1_UP",285,-0.832529123289032,-1.82471292172512,5.89402304534068e-07,0.000367525081449466,0.000355089037503507,222,"tags=8%, list=2%, signal=8%","EFHD2/MLLT10/ABCA7/M6PR/CXCR4/PLXNC1/DENND2D/LTB4R/RASSF2/IL6R/FES/RGS14/TRAF3IP3/NXT2/SELPLG/ITGB7/LAT2/MYO1F/IRAG2/FCGR1A/LCP1/LAPTM5"
"LINDGREN_BLADDER_CANCER_CLUSTER_2B","LINDGREN_BLADDER_CANCER_CLUSTER_2B",284,-0.831651166947717,-1.82308526635745,7.35445459604317e-07,0.000412731991929943,0.000398766269728614,235,"tags=8%, list=2%, signal=8%","ARHGAP30/CLIC2/NR2F1/RGS2/BCL2A1/CXCR4/COTL1/B3GNT2/SLC16A2/ENTPD1/TTN/IL10RA/KLRG1/LAT2/MYO1F/FYB1/FERMT3/LCP2/IL16/MFNG/LCP1/LAPTM5"
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP","NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",35,-0.960929735827949,-1.92357692565976,1.22183992195085e-06,0.000623360512908015,0.000602267697413284,209,"tags=23%, list=2%, signal=23%","IFI44L/FAP/TMEM176B/SIGLEC1/NCKAP1L/CD163/FCGR1A/CSF1R"
"VALK_AML_CLUSTER_13","VALK_AML_CLUSTER_13",19,-0.977883362434024,-1.90113909740045,1.61480548777183e-06,0.000732774980020494,0.000707979878096853,25,"tags=16%, list=0%, signal=16%","KDM4B/LAT2/LCP1"
"MARKEY_RB1_ACUTE_LOF_DN","MARKEY_RB1_ACUTE_LOF_DN",149,-0.878268188163532,-1.85473228512556,1.69744738778803e-06,0.000732774980020494,0.000707979878096853,199,"tags=14%, list=2%, signal=14%","TMEM229B/PLEKHO1/BCL2A1/B3GNT2/VAV1/STAB1/NCF2/PTPN6/CLEC4D/C5AR1/IL18BP/SELPLG/GMFG/LAT2/NCKAP1L/NAPSA/FERMT3/CFP/FCGR1A/LCP1/CSF1R"
"QI_PLASMACYTOMA_UP","QI_PLASMACYTOMA_UP",162,-0.874609074703169,-1.86043575709578,1.86769792435168e-06,0.00074868005367583,0.000723346767544023,392,"tags=14%, list=3%, signal=14%","SH3BP1/HPS3/CDC42SE1/CD47/RB1/PLAC8/LGALS9/ZFP36L1/PLEKHO1/PLXNC1/IL17RB/VAV1/RASSF2/PTPN6/TLR1/IL18BP/SEMA4A/ITGB7/CD37/LSP1/IL1R2/LCP1/CSF1R"
"RAMALHO_STEMNESS_DN","RAMALHO_STEMNESS_DN",46,-0.951305555308396,-1.90310162043318,2.45934189885165e-06,0.000920121782423698,0.000888987376911218,87,"tags=15%, list=1%, signal=15%","CD47/RGS14/CD68/CORO1A/LAT2/CTSS/CSF1R"
"WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING","WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING",118,-0.890689431719659,-1.85592044867739,2.81566174410507e-06,0.000929499629877509,0.000898047903646144,119,"tags=8%, list=1%, signal=8%","IFI44L/PTGS2/PTPN6/IL7/IL1B/IL1R2/IL16/CD163/CFP"
"VERHAAK_GLIOBLASTOMA_MESENCHYMAL","VERHAAK_GLIOBLASTOMA_MESENCHYMAL",164,-0.869628809214322,-1.85369842952732,2.72857942212244e-06,0.000929499629877509,0.000898047903646144,246,"tags=10%, list=2%, signal=10%","MAN1A1/FMNL1/TNFRSF1B/CYTIP/HFE/STAB1/NCF2/PTPN6/FES/C5AR1/THEMIS2/TNFRSF11A/DOK3/MYO1F/LCP2/LCP1/LAPTM5"
"REACTOME_NEUTROPHIL_DEGRANULATION","REACTOME_NEUTROPHIL_DEGRANULATION",324,-0.802916555320318,-1.77204256261362,4.05164194397586e-06,0.00126321192164403,0.00122046828382571,291,"tags=6%, list=2%, signal=6%","PLAC8/GALNS/CRACR2A/TNFRSF1B/COTL1/SLC2A3/CDA/PTPN6/CLEC4D/C5AR1/SLCO4C1/STING1/CD68/GMFG/DOK3/NCKAP1L/IRAG2/CFP/CTSS"
"SAUL_SEN_MAYO","SAUL_SEN_MAYO",77,-0.912797856906347,-1.87848028294189,5.62469194865981e-06,0.00147287977290816,0.0014230415482331,259,"tags=14%, list=2%, signal=14%","BMP6/RPS6KA5/MMP1/SPP1/TNFRSF1B/IL7/SELPLG/IL1B/GMFG/VGF/LCP1"
"MARKEY_RB1_CHRONIC_LOF_DN","MARKEY_RB1_CHRONIC_LOF_DN",85,-0.907009644561708,-1.8664771344838,5.71998263945038e-06,0.00147287977290816,0.0014230415482331,229,"tags=13%, list=2%, signal=13%","LGALS9/GABARAPL1/VAV1/STAB1/CLEC4D/IRF5/FERMT3/LCP2/CFP/CTSS/CSF1R"
"PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN","PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN",137,-0.882215567418816,-1.8640732645689,5.11070045692655e-06,0.00147287977290816,0.0014230415482331,249,"tags=9%, list=2%, signal=9%","RIPOR2/RCSD1/TMEM229B/COTL1/BCL11A/GMFG/CORO1A/NAPSA/CD37/LSP1/IRAG2/LCP1"
