"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","qvalue"
"ENSCAFG00000015053","SPINDOC",-0.786261452221713,8.67492616441955e-06,0.999999999999966
"ENSCAFG00000020277","LHX6",-0.737830514247026,5.86448139413533e-05,0.999999999999966
"ENSCAFG00000014972","NAGLU",0.721343873517787,0.000155593987287277,0.999999999999988
"ENSCAFG00000014716","PSME3",0.709486166007905,0.000222806184280569,0.999999999999992
"ENSCAFG00000013178","OLA1",-0.701581027667984,0.000279855709733675,0.999999999999993
"ENSCAFG00000005800","GPR18",-0.683685198522711,0.000322333437198968,0.999999999999994
"ENSCAFG00000010012",NA,0.673590833957525,0.000426176416089699,0.999999999999996
"ENSCAFG00000013332","ATF2",-0.681818181818182,0.000478019119277299,0.999999999999996
"ENSCAFG00000007190","CLVS1",0.661557660314654,0.000586614147400915,0.999999999999997
"ENSCAFG00000000259","OS9",0.670948616600791,0.000629930475157774,0.999999999999998
"ENSCAFG00000003641",NA,-0.655825322714631,0.000679751564421593,0.999999999999998
"ENSCAFG00000041662",NA,0.650895065450196,0.00076975461841627,0.999999999999998
"ENSCAFG00000003487","SLC66A3",-0.662055335968379,0.000782706595305484,0.999999999999998
"ENSCAFG00000032305","ZNF473",0.660079051383399,0.000820588412799908,0.999999999999998
"ENSCAFG00000013736","SPATA5L1",0.656126482213439,0.000901004914938298,0.999999999999999
"ENSCAFG00000007197","ASPH",0.650197628458498,0.00103403927608967,0.999999999999999
"ENSCAFG00000007203","GGH",0.650197628458498,0.00103403927608967,0.999999999999999
"ENSCAFG00000002986","PUS10",0.633712385875876,0.00116791143265329,0.999999999999999
"ENSCAFG00000029711","ZNF2",0.631371304218236,0.00123383133180732,0.999999999999999
"ENSCAFG00000014604","NUDT13",-0.629757862407072,0.00128108951683038,0.999999999999999
"ENSCAFG00000013169","SP3",-0.640316205533597,0.00129255404263283,0.999999999999999
"ENSCAFG00000019659","MED16",0.631422924901186,0.00156992808110672,1
"ENSCAFG00000006082","CARS2",-0.630434782608696,0.00160363398442942,0.999999999999999
"ENSCAFG00000010757","CPT1A",-0.630434782608696,0.00160363398442942,0.999999999999999
"ENSCAFG00000016300","PTGER1",-0.614561342553218,0.00180735395830999,1
"ENSCAFG00000000071",NA,0.624505928853755,0.00181897586525516,1
"ENSCAFG00000006835","NR1H4",-0.608954212897144,0.00204318693758163,1
"ENSCAFG00000017868",NA,0.606869304417513,0.00213729503887776,1
"ENSCAFG00000019819","SPATA2L",0.612648221343874,0.00232354623469454,1
"ENSCAFG00000000751","TNXB",-0.606719367588933,0.00261715055267385,1
"ENSCAFG00000009410","ZDHHC13",-0.595997053035441,0.00268981133315371,1
"ENSCAFG00000023541",NA,0.594941018041199,0.00274938388072321,1
"ENSCAFG00000016880","ATP5MC1",0.601778656126482,0.00288516385817248,1
